frame,track_id,mu_CV,mu_CA,dominant,nu_CV_norm,nu_CA_norm,L_CV,L_CA,ax,ay,P_trace
21,5,0.6184,0.3816,CV,23.223,23.2369,-36.94422733822674,-36.94058448506135,-1.80311,-0.01993,518.7525
21,4,0.5,0.5,CA,5.7798,5.7787,-6.936584262631491,-6.930349020768563,0.10251,-0.18129,4.7289
22,1,0.6185,0.3815,CV,3.0689,3.0614,-8.685307974754087,-8.693726211786709,-0.09156,0.08412,279.4274
22,5,0.603,0.397,CV,38.214,38.0836,-20.12480324316168,-20.06836809290636,-3.32999,0.42037,516.3064
22,3,0.6154,0.3846,CV,4.5097,4.5139,-14.458047739036548,-14.45518021054545,-0.34775,0.0276,14.112
22,4,0.5756,0.4244,CV,1.2563,1.2542,-2.5545602179371647,-2.556843862104103,-0.00348,-0.20354,4.1662
23,1,0.6185,0.3815,CV,2.3096,2.3014,-9.569992546493651,-9.578597610963374,-0.17152,0.14503,275.7077
23,3,0.6066,0.3934,CV,5.6735,5.6573,-13.251973190646147,-13.214814052664991,-0.59867,0.16061,13.4778
23,5,0.5917,0.4083,CV,58.4901,58.3011,-17.48455095025653,-17.40375172946197,-2.88356,0.73488,561.6487
24,1,0.6186,0.3814,CV,1.0523,1.0511,-10.965358666004404,-10.974291672251653,-0.0539,0.1301,272.4805
24,3,0.6037,0.3963,CV,4.2166,4.1876,-8.572299172571897,-8.536047925792383,-0.62913,0.31258,13.1288
24,5,0.5938,0.4062,CV,64.222,64.1315,-21.354836881277926,-21.29931328077536,-4.64354,-0.51224,547.0914
25,1,0.6186,0.3814,CV,3.1995,3.1958,-10.348211521706602,-10.356908414918328,-0.20012,0.19285,268.8796
25,3,0.6042,0.3958,CV,3.7529,3.7209,-17.341301728487927,-17.31142645598009,-0.59813,0.3688,13.1107
25,5,0.6029,0.3971,CV,38.1587,38.1032,-14.078754890977322,-14.058109821922152,-3.67416,-2.09937,524.1937
26,1,0.6186,0.3814,CV,5.9977,6.0089,-9.034422369454816,-9.04320976207106,0.28978,0.08871,266.787
26,3,0.6077,0.3923,CV,4.1548,4.1433,-10.80324225553314,-10.787287819316155,-0.34184,0.4909,12.5055
26,5,0.5923,0.4077,CV,49.2467,49.1036,-19.342945610037155,-19.26468394322756,-3.70011,-4.26242,501.4079
27,1,0.618,0.382,CV,8.1383,8.1265,-8.721516926493331,-8.727736153376256,0.68262,-0.15246,263.1466
27,5,0.6019,0.3981,CV,23.2719,23.1385,-14.43538437093019,-14.41265599602643,-1.37788,-4.62713,499.6504
28,1,0.6185,0.3815,CV,4.8791,4.8889,-9.283642573957515,-9.293139544450835,0.25591,-0.10128,257.2229
29,1,0.6184,0.3816,CV,4.9472,4.9324,-8.617249511900601,-8.625509211637956,0.51991,-0.07401,254.0771
29,5,0.5,0.5,CA,53.9884,53.8655,-16.636665564426472,-16.531694067154152,2.11083,-4.27414,470.6967
30,1,0.618,0.382,CV,6.4006,6.376,-8.375546828107582,-8.382301705572692,0.73958,0.15505,250.8165
30,5,0.4389,0.5611,CA,74.5367,74.3283,-41.592425895997756,-41.04444764893313,12.78647,-4.76037,437.9716
30,-3,0.7,0.3,CV,30.409,30.409,-17.89936137079554,-17.89936137079554,0.0,0.0,303.5053
31,1,0.6185,0.3815,CV,2.079,2.0483,-8.181606847784442,-8.190950154234017,0.51723,0.14286,246.2734
31,6,0.6315,0.3685,CV,53.7562,53.7562,-25.674940622109656,-25.616535263304083,-11.00299,-8.19449,446.8847
31,5,0.3835,0.6165,CA,44.9156,44.2302,-30.294572211218405,-29.604724719826525,22.25795,-3.86991,429.0161
31,4,0.5,0.5,CA,26.2358,26.2354,-45.54506028072585,-45.401208773897324,0.17023,-0.44631,3.8427
32,1,0.6189,0.3811,CV,2.9753,2.9901,-8.14648511168131,-8.156700644676617,0.30607,0.00679,244.842
32,6,0.5524,0.4476,CV,50.1433,49.6432,-25.262524667415526,-24.979069698071513,-18.8164,-29.8214,741.8595
32,5,0.3849,0.6151,CA,41.6951,41.0336,-42.88794257576207,-42.2820881332468,30.88653,-0.08266,444.8291
32,4,0.5777,0.4223,CV,0.8583,0.8708,-4.788997654680919,-4.799974457234185,0.13798,-0.28351,3.4329
33,1,0.6189,0.3811,CV,1.3026,1.288,-8.171228320098361,-8.180807715316588,0.25121,0.00744,242.514
33,6,0.3822,0.6178,CA,63.0516,61.4788,-53.361088598335684,-52.5031749446565,-44.70357,-54.5441,1189.2737
33,5,0.2664,0.7336,CA,47.9989,46.6979,-32.52481062688556,-31.372505226621143,51.744,1.37497,467.6491
34,1,0.6188,0.3812,CV,5.3977,5.4094,-8.283969570648004,-8.293270201184376,-0.18789,0.17756,239.5393
34,6,0.3388,0.6612,CA,50.0465,46.4969,-49.97127266166227,-49.16733165616306,-64.94127,-80.68057,1749.3407
34,5,0.4327,0.5673,CA,18.5158,17.5136,-10.251818295806624,-10.007905376253607,52.81921,4.45724,501.0176
35,1,0.6181,0.3819,CV,7.6634,7.6521,-8.395597709628856,-8.401942070517242,-0.62684,0.23676,235.6265
35,6,0.3991,0.6009,CA,42.9006,38.9754,-41.26324553459449,-40.779498557019295,-77.95391,-92.05217,2259.5816
35,5,0.3429,0.6571,CA,35.9696,34.8155,-26.44529904826279,-25.588437765776465,67.97685,10.78919,510.0219
36,1,0.6188,0.3812,CV,4.1063,4.1372,-8.896571953473373,-8.907099889929013,-0.10833,0.16597,234.1185
36,6,0.4753,0.5247,CA,51.651,49.3492,-30.884437820313615,-30.62666348644558,-72.86694,-81.06601,2777.6452
37,1,0.6186,0.3814,CV,5.8329,5.8354,-9.966822605144978,-9.975224224925096,0.30888,0.15651,233.4138
37,6,0.5601,0.4399,CV,28.8229,27.1886,-36.60816712079194,-36.58261340167055,-62.03969,-68.69797,3006.2203
38,1,0.6184,0.3816,CV,9.6197,9.6381,-8.88445736612658,-8.892605384843504,-0.45582,0.14936,229.0891
38,6,0.5877,0.4123,CV,41.1807,40.2566,-37.04532165760171,-37.0107512642321,-48.86012,-51.74639,3044.3415
39,1,0.6184,0.3816,CV,9.2735,9.294,-9.88271111748865,-9.891072827386548,0.22544,0.20865,230.7532
39,6,0.5968,0.4032,CV,45.4963,44.8335,-39.858528897477534,-39.82164567673205,-35.33116,-36.16877,2892.3853
40,1,0.6179,0.3821,CV,6.0425,6.0189,-8.887487278378643,-8.893686645120242,0.39075,0.21449,233.0894
40,6,0.587,0.413,CV,43.167,42.0017,-29.244629270145026,-29.15364322363297,-32.30533,-30.01834,2677.7497
40,-4,0.7,0.3,CV,1.6878,1.6878,-6.656350131237533,-6.656350131237533,0.0,0.0,44.7571
41,1,0.6184,0.3816,CV,3.7906,3.8019,-8.821749516201383,-8.830715573046277,0.08451,0.31277,231.4819
41,6,0.5906,0.4094,CV,38.5408,37.6008,-22.537045251896913,-22.47533779114065,-27.0116,-22.3625,2455.5536
41,7,0.6484,0.3516,CV,1.6277,1.6277,-5.9128276221956755,-5.927752528456054,1e-05,-0.62804,61.0596
41,4,0.5,0.5,CA,231.006,231.0057,-2876.8476031770456,-2864.663882204823,5.26594,-0.12827,4.693
42,1,0.6184,0.3816,CV,2.3428,2.3322,-8.28363744965951,-8.292092387820917,-0.062,0.26417,231.5852
42,6,0.604,0.396,CV,45.4144,45.4822,-34.07109166119612,-34.05958930750315,-13.15376,-8.07849,2180.4847
42,7,0.6451,0.3549,CV,0.4176,0.4405,-5.7814479289551,-5.859676302217174,1e-05,-0.07967,87.5253
42,4,0.409,0.591,CA,5.8155,5.5815,-10.379213910261816,-9.708668376445912,5.48346,-0.01615,6.2805
